url;txt;prix;surface;cp;type;pieces;chambres;date_vente;status
https://encheres-immo.com/annonce/t2-41m2-launaguet-launaguet-31140-3241;T2 41M2 LAUNAGUET 97 000 € +8 % Vente terminée Launaguet - 31140 2 pièces 1 chambre;97000.0;;31140;Appartement;2.0;1.0;;terminee
https://encheres-immo.com/annonce/ideal-primo-accedants-ou-investisseurs-nice-06300-2662;T3 Idéal primo accédant, investisseur ou bon bricoleur. 178 500 € +19 % Vente terminée NICE - 06300 3 pièces 2 chambres;178500.0;;6300;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/immeuble-9-appartements-face-au-parc-des-tintelleries-boulogne-sur-mer-62200-3561;IMMEUBLE 9 APPARTEMENTS FACE AU PARC DES TINTELLERIES 390 000 € +3 % Vente terminée BOULOGNE SUR MER - 62200 16 pièces 6 chambres;390000.0;;62200;Appartement;16.0;6.0;;terminee
https://encheres-immo.com/annonce/ancienne-menuiserie-rehabilitee-en-loft-maisons-alfort-94700-1528;Ancienne menuiserie réhabilitée en loft 650 000 € +0 % Vente terminée MAISONS ALFORT - 94700 8 pièces 4 chambres;650000.0;;94700;Appartement;8.0;4.0;;terminee
https://encheres-immo.com/annonce/studio-sur-saint-cyr-l-ecole-saint-cyr-l-ecole-78210-2617;Studio sur Saint-Cyr-l'École 63 000 € +80 % Vente terminée Saint-Cyr-l'École - 78210 1 pièce 1 chambre;63000.0;;78210;Appartement;;1.0;;terminee
https://encheres-immo.com/annonce/maison-plain-pied-a-monteux-en-exclusivite-sur-terrain-de-560-m2-environ-monteux-84170-4447;Maison plain pied à Monteux en exclusivité sur terrain de 560 m2 environ Vente privée Vente terminée MONTEUX - 84170 4 pièces 3 chambres;;;84170;Maison;4.0;3.0;;terminee
https://encheres-immo.com/annonce/appartement-familial-mont-valerien-nanterre-92000-3335;Appartement familial Mont-Valérien 332 500 € +7 % Vente terminée Nanterre - 92000 4 pièces 3 chambres;332500.0;;92000;Appartement;4.0;3.0;;terminee
https://encheres-immo.com/annonce/maison-a-vitry-sur-seine-vitry-sur-seine-94400-3440;Maison à Vitry sur Seine Vente privée Vente terminée Vitry sur Seine - 94400 5 pièces 3 chambres;;;94400;Maison;5.0;3.0;;terminee
https://encheres-immo.com/annonce/maison-bidarray-bidarray-64780-4703;Maison Bidarray 435 000 € +4 % Vente terminée Bidarray - 64780 4 pièces 3 chambres;435000.0;;64780;Maison;4.0;3.0;;terminee
https://encheres-immo.com/annonce/chateauneuf-villevielle-maison-individuelle-84-m2-habitable-plus-24-m2-a-rehabiliter-sur-un-terrain-de-1477-m2-chateauneuf-villevieille-06390-4189;CHATEAUNEUF VILLEVIELLE/MAISON INDIVIDUELLE 84 m2 habitable plus 24 m2 à réhabiliter sur un terrain de 1477 m2 305 000 € +22 % Vente terminée Châteauneuf-Villevieille - 06390 4 pièces 3 chambres;2305000.0;;6390;Maison;4.0;3.0;;terminee
https://encheres-immo.com/annonce/maison-familiale-5-chs-69820-fleurie-fleurie-69820-954;Maison familiale 5 chs - 69820 FLEURIE 315 000 € +2 % Vente terminée FLEURIE - 69820 7 pièces 5 chambres;315000.0;;69820;Maison;7.0;5.0;;terminee
https://encheres-immo.com/annonce/5-pieces-place-charras-courbevoie-courbevoie-92400-1194;5 pièces Place Charras Courbevoie 415 000 € +6 % Vente terminée Courbevoie - 92400 5 pièces 3 chambres;415000.0;;92400;Autre;5.0;3.0;;terminee
https://encheres-immo.com/annonce/maison-de-plain-pied-richardmenil-54630-410;Maison de plain pied 181 000 € +14 % Vente terminée RICHARDMENIL - 54630 4 pièces 2 chambres;181000.0;;54630;Maison;4.0;2.0;;terminee
https://encheres-immo.com/annonce/cambo-les-bains-vente-maison-proche-centre-ville-cambo-les-bains-64250-4874;Cambo-Les-Bains - Vente Maison - proche centre ville 472 500 € +0 % Vente terminée Cambo-Les-Bains - 64250 5 pièces 4 chambres;472500.0;;64250;Maison;5.0;4.0;;terminee
https://encheres-immo.com/annonce/maison-6-pieces-126m2-proximite-mail-rennes-35000-1914;Maison 6 pièces 126m2 - Proximité mail 493 000 € +5 % Vente terminée Rennes - 35000 6 pièces 4 chambres;493000.0;;35000;Maison;6.0;4.0;;terminee
https://encheres-immo.com/annonce/vente-aux-encheres-interactives-garage-ferme-en-sous-sol-metro-garibaldi-lyon-69003-4653;Vente aux enchères interactives - Garage fermé en sous-sol - métro Garibaldi 38 000 € +73 % Vente terminée Lyon - 69003;38000.0;;69003;Autre;;;;terminee
https://encheres-immo.com/annonce/charmante-maison-134m2-avec-extension-leyr-54760-3193;Charmante maison , 134m2 avec extension 181 000 € +3 % Vente terminée Leyr - 54760 6 pièces 4 chambres;181000.0;;54760;Maison;6.0;4.0;;terminee
https://encheres-immo.com/annonce/69006-lyon-bellecombe-152m2-dernier-etage-ascenseur-et-balcons-lyon-69006-1323;69006 Lyon Bellecombe - 152m² dernier étage, ascenseur et balcons 578 000 € +3 % Vente terminée Lyon - 69006 6 pièces 4 chambres;578000.0;152.0;69006;Appartement;6.0;4.0;;terminee
https://encheres-immo.com/annonce/bourg-en-bresse-studio-de-28-m2-dans-residence-securisee-bourg-en-bresse-01000-4016;BOURG-EN-BRESSE - Studio de 28 m2 dans résidence sécurisée Vente privée Vente terminée Bourg-en-Bresse - 01000 1 pièce;;;1000;Appartement;;;;terminee
https://encheres-immo.com/annonce/maison-familiale-a-8-min-de-dax-saugnac-et-cambran-40180-1802;Maison familiale à 8 min de Dax. 340 000 € +0 % Vente terminée Saugnac-et-Cambran - 40180 5 pièces 4 chambres;340000.0;;40180;Maison;5.0;4.0;;terminee
https://encheres-immo.com/annonce/remise-hangar-marennes-hiers-brouage-17320-1251;REMISE-HANGAR Vente privée Vente terminée Marennes-Hiers-Brouage - 17320 2 pièces;;;17320;Autre;2.0;;;terminee
https://encheres-immo.com/annonce/t3-64-m2-grand-parilly-ikea-venissieux-69200-1799;T3 64 M2 GRAND PARILLY IKEA 151 000 € +21 % Vente terminée VENISSIEUX - 69200 3 pièces 3 chambres;151000.0;;69200;Appartement;3.0;3.0;;terminee
https://encheres-immo.com/annonce/240-neroimmo-talange-57525-1861;240-NEROIMMO 167 500 € +16 % Vente terminée Talange - 57525 2 pièces 1 chambre;167500.0;;57525;Autre;2.0;1.0;;terminee
https://encheres-immo.com/annonce/rez-de-jardin-avec-jardin-et-terrasse-merignac-33700-1033;Rez-de-jardin avec jardin et terrasse 219 200 € +5 % Vente terminée MERIGNAC - 33700 3 pièces 2 chambres;219200.0;;33700;Autre;3.0;2.0;;terminee
https://encheres-immo.com/annonce/maison-maxey-sur-vaise-maxey-sur-vaise-55140-3006;Maison MAXEY-SUR-VAISE 111 000 € +44 % Vente terminée Maxey-sur-Vaise - 55140 7 pièces 3 chambres;111000.0;;55140;Maison;7.0;3.0;;terminee
https://encheres-immo.com/annonce/magnifique-appartement-renove-3-pieces-avenue-foch-gare-nancy-54000-3108;Magnifique appartement rénové, 3 pièces, Avenue Foch, GARE Vente privée Vente terminée Nancy - 54000 3 pièces 1 chambre;;;54000;Appartement;3.0;1.0;;terminee
https://encheres-immo.com/annonce/appartement-t3-fillinges-fillinges-74250-861;APPARTEMENT T3 FILLINGES 296 000 € +14 % Vente terminée FILLINGES - 74250 3 pièces 2 chambres;296000.0;;74250;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/maison-de-village-3c-mongaillard-47230-2780;Maison de village 4p 3ch Mongaillard (47) 32 000 € +28 % Vente terminée MONGAILLARD - 47230 4 pièces 3 chambres;32000.0;;47230;Maison;4.0;3.0;;terminee
https://encheres-immo.com/annonce/maison-scherwiller-6-pieces-119m2-scherwiller-67750-3532;Maison SCHERWILLER 6 pièces 119m2 Vente privée Vente terminée SCHERWILLER - 67750 6 pièces 4 chambres;;;67750;Maison;6.0;4.0;;terminee
https://encheres-immo.com/annonce/maison-hilsenheim-6-pieces-121-m2-hilsenheim-67600-1117;Maison Hilsenheim 6 pièces 121 m2 Vente privée Vente terminée HILSENHEIM - 67600 6 pièces 3 chambres;;;67600;Maison;6.0;3.0;;terminee
https://encheres-immo.com/annonce/appartement-type-2-avec-balcon-et-cave-sallanches-74700-1493;Appartement type 2 avec balcon et cave Vente privée Vente terminée sallanches - 74700 2 pièces 1 chambre;;;74700;Appartement;2.0;1.0;;terminee
https://encheres-immo.com/annonce/rare-t3-de-65m2-avec-terrasse-de-38m2-paris-75015-1743;RARE T3 de 65m² avec terrasse de 38m² 538 000 € +3 % Vente terminée Paris - 75015 3 pièces 2 chambres;538000.0;65.0;75015;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/maison-familiale-t8-avec-6-chambres-collonges-au-mont-d-or-69660-2573;Maison familiale T8 avec 6 chambres 752 500 € +8 % Vente terminée Collonges Au Mont D'or - 69660 8 pièces 6 chambres;752500.0;;69660;Maison;8.0;6.0;;terminee
https://encheres-immo.com/annonce/appartement-t3-de-60m2-avec-balcon-garage-et-cave-billere-64140-1050;Appartement T3 de 60m2 avec balcon, garage et cave 132 000 € +32 % Vente terminée Billère - 64140 3 pièces 2 chambres;132000.0;;64140;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/maison-de-village-en-centre-ville-nissan-lez-enserune-34440-2179;Maison de village en centre ville 59 900 € +0 % Vente terminée Nissan-lez-Enserune - 34440 4 pièces 3 chambres;59900.0;;34440;Maison;4.0;3.0;;terminee
https://encheres-immo.com/annonce/maison-de-village-st-aupre-saint-aupre-38960-3869;Maison de Village St Aupre 85 000 € +8 % Vente terminée Saint Aupre - 38960 4 pièces 3 chambres;85000.0;;38960;Maison;4.0;3.0;;terminee
https://encheres-immo.com/annonce/maison-carros-carros-06510-1708;maison carros Vente privée Vente terminée Carros - 06510 5 pièces 3 chambres;;;6510;Maison;5.0;3.0;;terminee
https://encheres-immo.com/annonce/appartement-f2-sur-mante-la-jolie-mantes-la-jolie-78200-413;Appartement F2 sur Mantes-la-Jolie 95 000 € +12 % Vente terminée Mantes-la-Jolie - 78200 2 pièces 1 chambre;95000.0;;78200;Appartement;2.0;1.0;;terminee
https://encheres-immo.com/annonce/parking-securise-12-5-m2-en-sous-sol-au-pied-des-mercuriales-bagnolet-bagnolet-93170-4670;Parking sécurisé 12,5 m² - en sous-sol au pied des Mercuriales - Bagnolet 8 500 € +44 % Vente terminée BAGNOLET - 93170;8500.0;5.0;93170;Autre;;;;terminee
https://encheres-immo.com/annonce/batiment-a-renover-lavardac-47230-44;Bâtiment à rénover 25 000 € +0 % Vente terminée LAVARDAC - 47230 15 pièces 8 chambres;25000.0;;47230;Autre;15.0;8.0;;terminee
https://encheres-immo.com/annonce/garage-securise-a-vendre-la-ravoire-73490-1102;GARAGE SECURISE A VENDRE 17 000 € +42 % Vente terminée LA RAVOIRE - 73490 1 pièce;17000.0;;73490;Autre;;;;terminee
https://encheres-immo.com/annonce/villa-de-plain-pied-4-chambres-garage-5min-69220-belleville-en-beaujolais-drace-69220-141;Villa de plain pied 4 Chambres + garage - 5min 69220 BELLEVILLE EN BEAUJOLAIS 425 000 € +9 % Vente terminée DRACE - 69220 5 pièces 4 chambres;425000.0;;69220;Villa;5.0;4.0;;terminee
https://encheres-immo.com/annonce/pavillon-familial-de-150-m2-dans-un-environnement-privilegie-lesigny-77150-416;Pavillon FAMILIAL de 150 m² dans un environnement privilégie. 515 000 € +17 % Vente terminée Lésigny - 77150 7 pièces 5 chambres;515000.0;150.0;77150;Autre;7.0;5.0;;terminee
https://encheres-immo.com/annonce/maison-80m2-dependance-25m2-et-terrain-480m2-vaulx-en-velin-69120-1177;Maison 80m2 + dépendance 25m2 et terrain 480m2 272 500 € +27 % Vente terminée Vaulx-en-Velin - 69120 3 pièces 1 chambre;2272500.0;;69120;Maison;3.0;1.0;;terminee
https://encheres-immo.com/annonce/a-vendre-ferme-a-rehabiliter-750m2-a-belevaux-bellevaux-74470-4708;A VENDRE FERME A REHABILITER 750m² A BELEVAUX 190 000 € +58 % Vente terminée BELLEVAUX - 74470 3 pièces;190000.0;750.0;74470;Autre;3.0;;;terminee
https://encheres-immo.com/annonce/magnifique-maison-de-95m2-a-lys-lez-lannoy-lys-lez-lannoy-59390-4446;Magnifique maison de 95m² à Lys-Lez-Lannoy 223 990 € +14 % Vente terminée Lys-Lez-Lannoy - 59390 4 pièces 3 chambres;223990.0;95.0;59390;Maison;4.0;3.0;;terminee
https://encheres-immo.com/annonce/91370-%E2%80%93-verrieres-le-buisson-%E2%80%93-appartement-3-pieces-%E2%80%93-vue-imprenable-verrieres-le-buisson-91370-4265;91370 – VERRIÈRES LE BUISSON – APPARTEMENT 3 PIÈCES – VUE IMPRENABLE Vente privée Vente terminée VERRIERES LE BUISSON - 91370 3 pièces 2 chambres;;;91370;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/75017-appartement-5-pieces-91-m2-paris-75017-4293;75017 - Appartement 4 pièces - 91 m² 740 000 € +14 % Vente terminée PARIS - 75017 4 pièces 3 chambres;740000.0;91.0;75017;Appartement;4.0;3.0;;terminee
https://encheres-immo.com/annonce/villa-front-de-mer-le-home-varaville-14390-696;Vente interactive - Proche Cabourg - Front de mer - Villa d'architecte 337 m² 3 020 000 € +51 % Vente terminée LE HOME VARAVILLE - 14390 11 pièces 9 chambres;3020000.0;337.0;14390;Villa;11.0;9.0;;terminee
https://encheres-immo.com/annonce/vs018-diegidio-jonzac-17500-1447;VS018-DIEGIDIO Vente privée Vente terminée Jonzac - 17500;;;17500;Autre;;;;terminee
https://encheres-immo.com/annonce/a-vendre-maison-a-ramonville-saint-agne-ramonville-saint-agne-31520-4132;A Vendre Maison à Ramonville Saint-Agne Vente privée Vente terminée RAMONVILLE-SAINT-AGNE - 31520 4 pièces 3 chambres;;;31520;Maison;4.0;3.0;;terminee
https://encheres-immo.com/annonce/paris-12e-magnifique-loft-de-64-92m2-paris-75012-2204;PARIS 12e - Magnifique loft de 64.92m2 521 000 € +14 % Vente terminée PARIS - 75012 3 pièces 2 chambres;2521000.0;;75012;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/vente-charmant-duplex-lumineux-3-chambres-coeur-chaponost-chaponost-69630-4813;Vente charmant duplex lumineux - 3 chambres - Coeur Chaponost 260 000 € +0 % Vente terminée Chaponost - 69630 4 pièces 3 chambres;260000.0;;69630;Appartement;4.0;3.0;;terminee
https://encheres-immo.com/annonce/appartement-4-pieces-3-chambres-de-83-m2-avec-loggia-de-13-m2-balcon-de-6-m2-cave-et-parking-gennevilliers-92230-3189;Appartement 4 pièces 3 chambres de 83 m2 avec LOGGIA de 13 m2 BALCON de 6 m2 CAVE ET PARKING 435 000 € +12 % Vente terminée GENNEVILLIERS - 92230 4 pièces 3 chambres;435000.0;;92230;Appartement;4.0;3.0;;terminee
https://encheres-immo.com/annonce/maison-a-bannalec-bannalec-29380-3517;Maison à BANNALEC 154 000 € +26 % Vente terminée BANNALEC - 29380 4 pièces 2 chambres;154000.0;;29380;Maison;4.0;2.0;;terminee
https://encheres-immo.com/annonce/appartement-t3-beausejour-saint-herblain-44800-766;Appartement T3 - Beauséjour 105 000 € +5 % Vente terminée Saint Herblain - 44800 3 pièces 2 chambres;105000.0;;44800;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/a-vendre-ferme-a-renover-et-son-mazot-amenage-a-bellevaux-bellevaux-74470-339;A VENDRE FERME A RENOVER ET SON MAZOT AMENAGE A BELLEVAUX 287 000 € +10 % Vente terminée BELLEVAUX - 74470 5 pièces 2 chambres;287000.0;;74470;Autre;5.0;2.0;;terminee
https://encheres-immo.com/annonce/villa-de-plain-pied-jardin-69220-belleville-en-beaujolais-taponas-69220-1822;Villa de plain pied + jardin - 69220 BELLEVILLE EN BEAUJOLAIS 172 500 € +1 % Vente terminée TAPONAS - 69220 2 pièces 1 chambre;172500.0;;69220;Villa;2.0;1.0;;terminee
https://encheres-immo.com/annonce/charmante-maison-sur-bissy-chambery-73000-3081;CHARMANTE MAISON SUR BISSY 424 000 € +1 % Vente terminée CHAMBERY - 73000 7 pièces 6 chambres;424000.0;;73000;Maison;7.0;6.0;;terminee
https://encheres-immo.com/annonce/appartement-4-pieces-avec-cave-et-parking-sous-sol-clichy-92110-2269;Appartement 4 pièces avec cave et parking sous-sol 527 000 € +1 % Vente terminée CLICHY - 92110 4 pièces 3 chambres;527000.0;;92110;Appartement;4.0;3.0;;terminee
https://encheres-immo.com/annonce/appartement-t3-avec-jardin-au-coeur-d-antony-antony-92160-3513;APPARTEMENT T3 AVEC JARDIN AU COEUR D'ANTONY !!! 416 000 € +4 % Vente terminée ANTONY - 92160 3 pièces 2 chambres;416000.0;;92160;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/grand-appartement-type-5-avec-balcon-marseille-13013-1806;Grand appartement type 5 avec balcon. 140 000 € +0 % Vente terminée Marseille - 13013 5 pièces 3 chambres;140000.0;;13013;Appartement;5.0;3.0;;terminee
https://encheres-immo.com/annonce/appartement-t1-bis-au-cotre-ville-de-saint-pierre-saint-pierre-97410-393;Appartement T1 bis au centre ville de saint pierre 122 500 € +23 % Vente terminée Saint pierre - 97410 1 pièce;122500.0;;97410;Appartement;;;;terminee
https://encheres-immo.com/annonce/appartement-4-pieces-jardin-rueil-malmaison-92500-3388;APPARTEMENT 4 PIECES _ JARDIN Vente privée Vente terminée bougival - 00078 4 pièces 2 chambres;;;78;Appartement;4.0;2.0;;terminee
https://encheres-immo.com/annonce/duplex-4-pieces-le-vesinet-le-vesinet-78110-2750;DUPLEX 4 PIECES LE VESINET Vente privée Vente terminée LE VESINET - 78110 4 pièces 3 chambres;;;78110;Appartement;4.0;3.0;;terminee
https://encheres-immo.com/annonce/appartement-lumineux-et-fonctionnel-a-cluses-cluses-74300-1534;APPARTEMENT LUMINEUX ET FONCTIONNEL A CLUSES Vente privée Vente terminée CLUSES - 74300 4 pièces 3 chambres;;;74300;Appartement;4.0;3.0;;terminee
https://encheres-immo.com/annonce/maison-saulx-les-chartreux-centre-ville-saulx-les-chartreux-91160-2708;Maison Saulx les Chartreux - Centre ville 181 600 € +8 % Vente terminée SAULX LES CHARTREUX - 91160 3 pièces 2 chambres;181600.0;;91160;Maison;3.0;2.0;;terminee
https://encheres-immo.com/annonce/appartement-type-3-62-m2-en-rez-de-jardin-la-ciotat-13600-4367;Appartement type 3 -62 m2 en rez de jardin Vente privée Vente terminée La Ciotat - 13600 3 pièces 2 chambres;;;13600;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/vente-interactive-guy-hoquet-saint-pierre-les-nemours-77140-654;VENTE INTERACTIVE GUY HOQUET 143 000 € +2 % Vente terminée SAINT PIERRE LES NEMOURS - 77140 5 pièces 2 chambres;143000.0;;77140;Autre;5.0;2.0;;terminee
https://encheres-immo.com/annonce/vente-maison-rueil-coteaux-277m2-rueil-malmaison-92500-1274;VENTE MAISON RUEIL COTEAUX - 277m2 Vente privée Vente terminée Rueil-malmaison - 92500 6 pièces 4 chambres;;;92500;Maison;6.0;4.0;;terminee
https://encheres-immo.com/annonce/beau-t3-avec-vue-sur-degagee-sur-parc-cave-et-place-de-parking-cebazat-63118-1348;Beau T3 avec vue sur dégagée sur parc - cave et place de parking 125 500 € +9 % Vente terminée Cébazat - 63118 3 pièces 2 chambres;125500.0;;63118;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/maison-plain-pied-avec-dependances-et-garages-sanguinet-40460-3700;Maison plain pied avec dépendances et garages 411 000 € +8 % Vente terminée SANGUINET - 40460 4 pièces 3 chambres;411000.0;;40460;Maison;4.0;3.0;;terminee
https://encheres-immo.com/annonce/appartement-dijon-centre-29m2-dijon-21000-3798;Appartement Dijon centre 29m² 72 000 € +11 % Vente terminée Dijon - 21000 2 pièces 1 chambre;72000.0;29.0;21000;Appartement;2.0;1.0;;terminee
https://encheres-immo.com/annonce/appartement-renove-3-chambres-l-etang-la-ville-l-etang-la-ville-78620-2689;APPARTEMENT RÉNOVÉ - 3 CHAMBRES - L'ÉTANG-LA-VILLE Vente privée Vente terminée L'étang-la-ville - 78620 4 pièces 3 chambres;;;78620;Appartement;4.0;3.0;;terminee
https://encheres-immo.com/annonce/t3-catalans-74-m2-13007-marseille-marseille-13007-2547;T3, CATALANS, 74 m2, 13007 MARSEILLE 227 500 € +1 % Vente terminée Marseille - 13007 3 pièces 2 chambres;227500.0;;13007;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/appartement-chamboury-chambourcy-78240-3906;APPARTEMENT CHAMBOURCY Vente privée Vente terminée Chambourcy - 78240 4 pièces 2 chambres;;;78240;Appartement;4.0;2.0;;terminee
https://encheres-immo.com/annonce/am1022parc2-company34713mnf-ajaccio-20090-547;MEZZAVIA, T1 AVEC PARKING DANS UNE RESIDENCE RECENTE Vente privée Vente terminée Ajaccio - 20090 1 pièce;;;20090;Appartement;;;;terminee
https://encheres-immo.com/annonce/batisse-a-renover-2900m2-de-terrain-pontcharra-sur-turdine-69490-2151;BÂTISSE A RENOVER - 2900M² DE TERRAIN Vente privée Vente terminée Saint Romain de Popey - 69490 6 pièces 4 chambres;;2900.0;69490;Terrain;6.0;4.0;;terminee
https://encheres-immo.com/annonce/maison-l-hay-les-roses-6-piece-s-182-m2-l-hay-les-roses-94240-1093;Maison L Hay Les Roses 6 pièce(s) 182 m2 570 000 € +0 % Vente terminée L'HAY-LES-ROSES - 94240 6 pièces 4 chambres;2570000.0;;94240;Maison;6.0;4.0;;terminee
https://encheres-immo.com/annonce/maison-151-m2-a-schirmeck-schirmeck-67130-3243;Maison 151 M2 à Schirmeck 193 800 € +2 % Vente terminée Schirmeck - 67130 8 pièces 4 chambres;193800.0;;67130;Maison;8.0;4.0;;terminee
https://encheres-immo.com/annonce/1030-abi-trouville-sur-mer-14360-464;1030-ABI Vente privée Vente terminée Trouville-sur-Mer - 14360 3 pièces 2 chambres;;;14360;Autre;3.0;2.0;;terminee
https://encheres-immo.com/annonce/maison-5-pieces-110-m2-bruyeres-88600-3679;Maison 5 pièces - 110 m2 Vente privée Vente terminée BRUYERES - 88600 4 pièces 3 chambres;;;88600;Maison;5.0;3.0;;terminee
https://encheres-immo.com/annonce/appartement-l-hay-les-roses-5-piece-s-72-m2-l-hay-les-roses-94240-296;Appartement L Hay Les Roses 5 pièce(s) 72 m2 221 000 € +34 % Vente terminée L'hay-les-roses - 94240 5 pièces 3 chambres;2221000.0;;94240;Appartement;5.0;3.0;;terminee
https://encheres-immo.com/annonce/haut-de-maison-grasse-magagnosc-grasse-magagnosc-06520-226;Haut de Maison Grasse Magagnosc Vente privée Vente terminée Grasse - Magagnosc - 06520 5 pièces 3 chambres;;;6520;Maison;5.0;3.0;;terminee
https://encheres-immo.com/annonce/creteil-studio-22-m2-creteil-94000-3197;Créteil - Studio 22 m2 120 000 € +9 % Vente terminée Créteil - 94000 1 pièce;2120000.0;;94000;Appartement;;;;terminee
https://encheres-immo.com/annonce/maison-3-chambres-80m2-le-pouliguen-44510-1923;Maison 3 chambres 90m² au sol Vente privée Vente terminée LE POULIGUEN - 44510 4 pièces 3 chambres;;90.0;44510;Maison;4.0;3.0;;terminee
https://encheres-immo.com/annonce/magnifique-maison-castres-81100-4884;Magnifique maison au bord de l'Agout 270 000 € +6 % Vente terminée Castres - 81100 5 pièces 3 chambres;270000.0;;81100;Maison;5.0;3.0;;terminee
https://encheres-immo.com/annonce/demeure-de-prestige-creil-60100-949;Demeure de prestige 325 000 € +3 % Vente terminée creil - 60100 9 pièces 5 chambres;325000.0;;60100;Autre;9.0;5.0;;terminee
https://encheres-immo.com/annonce/malakoff-quartier-etienne-dolet-appartement-3-pieces-malakoff-92240-1196;MALAKOFF, Quartier Etienne Dolet - Appartement 3 pièces Vente privée Vente terminée MALAKOFF - 92240 3 pièces 1 chambre;;;92240;Appartement;3.0;1.0;;terminee
https://encheres-immo.com/annonce/fonds-de-commerce-bastille-paris-75011-3266;Fonds de Commerce Paris Bastille - Licence IV Vente privée Vente terminée Paris - 75011;;;75011;Autre;;;;terminee
https://encheres-immo.com/annonce/nue-propriete-perle-rare-jardin-du-luxembourg-paris-75006-244;NUE-PROPRIETE - Perle Rare - Jardin du Luxembourg 1 550 000 € +0 % Vente terminée Paris - 75006 4 pièces 3 chambres;1550000.0;;75006;Autre;4.0;3.0;;terminee
https://encheres-immo.com/annonce/maison-thillombois-thillombois-55260-2085;MAISON THILLOMBOIS 38 000 € +49 % Vente terminée THILLOMBOIS - 55260 7 pièces 3 chambres;38000.0;;55260;Maison;7.0;3.0;;terminee
https://encheres-immo.com/annonce/maison-xix-e-bruniquel-sur-la-commune-de-saint-maffre-82800-2257;Maison XIX e Bruniquel (sur la commune de), Vente privée Vente terminée saint maffre - 82800 4 pièces 3 chambres;;;82800;Maison;4.0;3.0;;terminee
https://encheres-immo.com/annonce/a-vendre-maison-familiale-a-toulouse-pouvourville-toulouse-31400-4173;ENCHERE PRIVEE - MAISON POUVOURVILLE Vente privée Vente terminée TOULOUSE - 31400 9 pièces 6 chambres;;;31400;Maison;9.0;6.0;;terminee
https://encheres-immo.com/annonce/maison-3-pieces-a-buzeins-aveyron-buzeins-12150-1132;Maison 3 Pièces à BUZEINS / Aveyron 73 000 € +12 % Vente terminée BUZEINS - 12150 3 pièces 2 chambres;73000.0;;12150;Maison;3.0;2.0;;terminee
https://encheres-immo.com/annonce/centre-ville-vesoul-t3-duplex-vesoul-70-784;Centre ville Vesoul: T3 duplex 61 000 € +5 % Vente terminée Vesoul - 00070 3 pièces 2 chambres;61000.0;;70;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/vente-interactive-vente-appartement-t4-ascenseur-cote-parc-tete-d-or-lyon-69006-4408;VENTE INTERACTIVE : vente appartement T4 - Ascenseur - côté Parc Tête d'Or 270 000 € +6 % Vente terminée Lyon - 69006 4 pièces 3 chambres;270000.0;;69006;Appartement;4.0;3.0;;terminee
https://encheres-immo.com/annonce/bel-appartement-renove-a-deux-pas-de-l-hyper-centre-de-chambery-chambery-73000-23;Bel appartement rénové à deux pas de l'hyper centre de Chambéry 194 500 € +14 % Vente terminée CHAMBERY - 73000 3 pièces 2 chambres;194500.0;;73000;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/appartement-levallois-perret-3-4-pieces-vente-interactive-levallois-perret-92300-3581;Appartement Levallois Perret 3/4 Pièces **VENTE INTERACTIVE** 680 000 € +3 % Vente terminée Levallois-Perret - 92300 3 pièces 2 chambres;680000.0;;92300;Appartement;4.0;2.0;;terminee
https://encheres-immo.com/annonce/bruniquel-presbytere-du-xviieme-siecle-entierement-renove-bruniquel-82800-1948;BRUNIQUEL: Presbytère du XVIIème siècle entièrement rénové Vente privée Vente terminée BRUNIQUEL - 82800 5 pièces 3 chambres;;;82800;Autre;5.0;3.0;;terminee
https://encheres-immo.com/annonce/bel-appartement-castres-81100-1060;Bel Appartement 118 000 € +5 % Vente terminée CASTRES - 81100 3 pièces 2 chambres;118000.0;;81100;Appartement;3.0;2.0;;terminee
https://encheres-immo.com/annonce/nice-magnan-fac-de-lettres-2-pieces-entierement-renove-climatise-sous-domotique-avec-une-terrasse-expose-sud-nice-06200-4920;NICE/MAGNAN/ FAC DE LETTRES 2 pièces entièrement rénové, climatisé sous domotique avec une terrasse exposé SUD 197 500 € +16 % Vente terminée Nice - 06200 2 pièces 1 chambre;197500.0;;6200;Autre;2.0;1.0;;terminee
https://encheres-immo.com/annonce/1018-abi-trouville-sur-mer-14360-4322;1018-ABI Vente privée Vente terminée Trouville-sur-Mer - 14360 3 pièces 2 chambres;;;14360;Autre;3.0;2.0;;terminee
